Household_ID,State,City,City_Type,Household_Size,Age_of_Household_Head,Education_Level,Employment_Status,Monthly_Income_INR,Rent_EMI_INR,Food_Expense_INR,Utilities_INR,Education_Expense_INR,Healthcare_Expense_INR,Transport_Expense_INR,Shopping_Expense_INR,Entertainment_Expense_INR,Other_Expenses_INR,Loan_Amount_INR,Monthly_Loan_Payment_INR,Savings_INR,Investment_INR,Financial_Goal,Emergency_Fund_Months,Internet_Access,Vehicle_Ownership,Financial_Stress_Level,Financial_Health_Score,Total_Expenses_INR,Savings_Rate,Loan_Burden_Ratio,Expense_Ratio,Income_Per_Person,Expense_Per_Person,Overspending_Flag,Low_Savings_Flag,High_Loan_Burden_Flag,High_Stress_Flag,Financial_Vulnerability_Score,Financial_Vulnerability_Category
HH00080,Gujarat,Vadodara,Semi-Urban,3,56,Secondary,Government,27600.0,3810,3900.0,1920,2820,2690.0,2010,1170,440,1300,0,0,4810.0,1880,Home,18.0,Yes,Two_Wheeler,Very Low,84,20060.0,17.42753623188406,0.0,72.68115942028986,9200.0,6686.666666666667,0,0,0,0,0,Low Risk
HH00081,West Bengal,Siliguri,Urban,5,61,Graduate,Self-Employed,17900.0,5390,3570.0,3050,1370,1640.0,830,1190,300,470,155000,3010,-1720.0,0,Business,0.0,Yes,Two_Wheeler_and_Car,High,30,17810.0,-9.608938547486034,16.81564245810056,99.4972067039106,3580.0,3562.0,0,1,0,1,2,High Risk
HH00082,Tamil Nadu,Coimbatore,Rural,2,38,Postgraduate,Salaried,89200.0,8490,14950.0,5310,1500,2730.0,5320,3070,2310,1680,0,0,32960.0,7020,Unknown,18.0,Yes,Two_Wheeler,Very Low,100,45360.0,36.950672645739914,0.0,50.85201793721973,44600.0,22680.0,0,0,0,0,0,Low Risk
HH00083,Rajasthan,Jodhpur,Urban,7,51,Secondary,Government,44900.0,7650,11430.0,4160,3280,2340.0,3930,3790,660,920,512000,11200,-2440.0,0,Education,0.0,No,Two_Wheeler,High,27,38160.0,-5.434298440979955,24.94432071269488,84.98886414253897,6414.285714285715,5451.428571428572,0,1,1,1,3,Very High Risk
HH00084,Telangana,Warangal,Semi-Urban,4,57,Graduate,Daily Wage,36700.0,8630,5740.0,2700,3030,3540.0,3420,3220,1360,930,0,0,1970.0,440,Vehicle,9.2,Yes,Two_Wheeler_and_Car,Low,68,32570.0,5.367847411444142,0.0,88.74659400544958,9175.0,8142.5,0,1,0,0,1,Moderate Risk
HH00085,Andhra Pradesh,Vijayawada,Semi-Urban,3,35,Graduate,Unemployed,11100.0,3000,2970.0,700,980,750.0,970,600,220,250,43000,1120,-270.0,0,Business,0.0,Yes,Car,High,38,10440.0,-2.4324324324324325,10.09009009009009,94.05405405405406,3700.0,3480.0,0,1,0,1,2,High Risk
HH00086,Andhra Pradesh,Tirupati,Urban,3,25,Diploma,Daily Wage,34200.0,3760,6030.0,2170,3670,1460.0,2420,1670,900,1280,310000,5510,3800.0,1160,Business,14.6,Yes,Two_Wheeler_and_Car,Medium,64,23360.0,11.11111111111111,16.11111111111111,68.30409356725147,11400.0,7786.666666666667,0,0,0,0,0,Low Risk
HH00087,Gujarat,Vadodara,Urban,2,58,Graduate,Salaried,65400.0,19980,10680.0,3780,1190,5010.0,5120,2340,1420,2680,753000,13960,-600.0,0,Retirement,0.0,Yes,Two_Wheeler,High,32,52200.0,-0.9174311926605505,21.345565749235472,79.81651376146789,32700.0,26100.0,0,1,1,1,3,Very High Risk
HH00088,Maharashtra,Mumbai,Rural,7,44,Diploma,Unemployed,20000.0,3850,6130.0,2030,1720,590.0,1320,1260,450,610,151000,4100,-1410.0,0,Emergency_Fund,0.0,No,Two_Wheeler,High,29,17960.0,-7.049999999999999,20.5,89.8,2857.1428571428573,2565.714285714286,0,1,1,1,3,Very High Risk
HH00089,Telangana,Hyderabad,Urban,3,39,Graduate,Daily Wage,40400.0,2060,5640.0,3010,1960,3190.0,3100,3510,1580,1090,478000,6890,4930.0,1360,Emergency_Fund,5.9,Yes,Two_Wheeler,Medium,61,25140.0,12.202970297029703,17.054455445544555,62.227722772277225,13466.666666666666,8380.0,0,0,0,0,0,Low Risk
HH00090,Maharashtra,Pune,Urban,2,44,Graduate,Salaried,38600.0,5890,7110.0,2760,600,1350.0,2240,1430,990,1400,382000,10470,3050.0,1510,Home,13.3,Yes,Two_Wheeler_and_Car,Medium,54,23770.0,7.901554404145078,27.124352331606218,61.58031088082902,19300.0,11885.0,0,1,1,0,2,High Risk
HH00091,Telangana,Warangal,Rural,6,41,Diploma,Government,139500.0,11570,28410.0,9630,18110,4750.0,12640,4260,3320,2740,0,0,33360.0,15090,Business,18.0,Yes,Unknown,Very Low,89,95430.0,23.913978494623656,0.0,68.40860215053763,23250.0,15905.0,0,0,0,0,0,Low Risk
HH00092,West Bengal,Siliguri,Urban,3,70,Graduate,Salaried,81600.0,13410,15320.0,4860,10660,4090.0,5280,3170,3330,3900,309000,7070,8630.0,4240,Unknown,6.6,Yes,Car,Medium,62,64020.0,10.575980392156863,8.66421568627451,78.45588235294117,27200.0,21340.0,0,0,0,0,0,Low Risk
HH00093,Maharashtra,Pune,Rural,2,39,Graduate,Self-Employed,31400.0,7900,5450.0,1290,650,1290.0,2230,1770,1060,1120,0,0,6540.0,1170,Education,18.0,Yes,Two_Wheeler_and_Car,Very Low,86,22760.0,20.82802547770701,0.0,72.48407643312102,15700.0,11380.0,0,0,0,0,0,Low Risk
HH00094,Tamil Nadu,Coimbatore,Urban,5,47,Graduate,Salaried,72500.0,19570,13550.0,5070,8640,2080.0,6340,3660,1400,2250,317000,7470,1490.0,460,Home,1.5,Yes,Car,Medium,44,62560.0,2.0551724137931036,10.303448275862069,86.28965517241379,14500.0,12512.0,0,1,0,0,1,Moderate Risk
HH00095,Karnataka,Bengaluru,Semi-Urban,1,56,Below Secondary,Government,44800.0,6770,7670.0,2090,2660,4010.0,4260,1590,1270,1080,0,0,10000.0,3810,Business,10.6,Yes,Car,Very Low,88,31400.0,22.321428571428573,0.0,70.08928571428571,44800.0,31400.0,0,0,0,0,0,Low Risk
HH00096,Kerala,Kochi,Urban,6,56,Diploma,Salaried,73100.0,5190,13910.0,5510,6910,3860.0,3860,6090,2820,2070,0,0,18000.0,8010,Retirement,18.0,No,Unknown,Very Low,90,50220.0,24.623803009575923,0.0,68.70041039671683,12183.333333333334,8370.0,0,0,0,0,0,Low Risk
HH00097,Tamil Nadu,Madurai,Urban,4,54,Diploma,Retired,45200.0,15300,7450.0,3920,3320,2850.0,2310,3580,780,1290,181000,4820,-220.0,0,Emergency_Fund,0.0,Yes,Two_Wheeler_and_Car,High,38,40800.0,-0.48672566371681414,10.663716814159292,90.2654867256637,11300.0,10200.0,0,1,0,1,2,High Risk
HH00098,Andhra Pradesh,Tirupati,Urban,3,40,Graduate,Salaried,74500.0,15130,11240.0,4580,9040,2910.0,6150,3620,3110,1120,0,0,10220.0,3610,Home,8.7,Yes,Unknown,Low,78,56900.0,13.718120805369127,0.0,76.3758389261745,24833.333333333332,18966.666666666668,0,0,0,0,0,Low Risk
HH00099,Andhra Pradesh,Guntur,Urban,4,43,Secondary,Salaried,79000.0,25970,13120.0,5310,4570,2630.0,4880,7080,2210,2590,930000,16210,-3260.0,0,Business,0.0,Yes,Two_Wheeler,High,31,68360.0,-4.1265822784810124,20.518987341772153,86.53164556962025,19750.0,17090.0,0,1,1,1,3,Very High Risk
HH00100,Odisha,Cuttack,Urban,3,25,Graduate,Salaried,93900.0,15680,11480.0,4890,10680,2690.0,4360,3910,2300,4270,365000,6000,23180.0,12560,Retirement,18.0,Yes,Two_Wheeler_and_Car,Very Low,85,60260.0,24.68583599574015,6.3897763578274756,64.17465388711395,31300.0,20086.666666666668,0,0,0,0,0,Low Risk
HH00101,Uttar Pradesh,Noida,Urban,4,43,Postgraduate,Salaried,108300.0,29310,18510.0,6760,10220,5480.0,8460,3750,2500,5030,0,0,12470.0,6080,Home,10.6,Yes,Car,Low,75,90020.0,11.514312096029547,0.0,83.12096029547553,27075.0,22505.0,0,0,0,0,0,Low Risk
HH00102,West Bengal,Kolkata,Semi-Urban,4,44,Below Secondary,Government,15800.0,5110,2700.0,2670,1560,690.0,900,1030,610,490,128000,1730,-940.0,0,Home,0.0,Yes,Two_Wheeler_and_Car,High,35,15760.0,-5.949367088607595,10.949367088607595,99.74683544303798,3950.0,3940.0,0,1,0,1,2,High Risk
HH00103,Karnataka,Mangaluru,Urban,5,51,Graduate,Self-Employed,30900.0,4620,7010.0,3230,2440,1820.0,2650,2770,550,610,237000,3990,720.0,380,Retirement,3.6,Yes,Two_Wheeler,Medium,46,25700.0,2.3300970873786406,12.9126213592233,83.1715210355987,6180.0,5140.0,0,1,0,0,1,Moderate Risk
HH00104,Odisha,Cuttack,Urban,4,60,Secondary,Self-Employed,37300.0,6270,5260.0,2660,3600,3790.0,3390,2110,460,720,0,0,7120.0,1950,Home,18.0,Yes,Car,Very Low,83,28260.0,19.08847184986595,0.0,75.76407506702412,9325.0,7065.0,0,0,0,0,0,Low Risk
HH00105,Gujarat,Ahmedabad,Urban,5,50,Graduate,Retired,38500.0,2900,6560.0,2810,4560,3020.0,2980,3350,1160,1540,321000,8940,310.0,120,Education,1.8,Yes,Car,High,35,28880.0,0.8051948051948051,23.22077922077922,75.01298701298701,7700.0,5776.0,0,1,1,1,3,Very High Risk
HH00106,West Bengal,Siliguri,Urban,2,54,Secondary,Self-Employed,37900.0,8540,5570.0,2570,870,3280.0,3310,3000,680,1880,215000,2930,3480.0,750,Education,15.7,Yes,Car,Low,68,29700.0,9.182058047493404,7.730870712401056,78.3641160949868,18950.0,14850.0,0,1,0,0,1,Moderate Risk
HH00107,Maharashtra,Pune,Urban,7,44,Postgraduate,Self-Employed,49900.0,3530,11830.0,4750,6020,2080.0,3460,3560,1430,1030,202000,5060,5410.0,890,Retirement,8.8,Yes,Car,Low,65,37690.0,10.841683366733466,10.140280561122244,75.53106212424849,7128.571428571428,5384.285714285715,0,0,0,0,0,Low Risk
HH00108,Karnataka,Bengaluru,Urban,3,56,Diploma,Salaried,65000.0,11910,11060.0,3940,2750,2440.0,3210,5390,1250,3120,0,0,14980.0,4310,Retirement,18.0,Yes,Two_Wheeler,Very Low,88,45070.0,23.046153846153846,0.0,69.33846153846154,21666.666666666668,15023.333333333334,0,0,0,0,0,Low Risk
HH00109,Andhra Pradesh,Guntur,Semi-Urban,6,44,Postgraduate,Unemployed,13000.0,3000,3190.0,2120,1560,700.0,860,1060,410,560,40000,1000,-830.0,0,Home,0.0,No,Unknown,High,37,13460.0,-6.384615384615384,7.6923076923076925,103.53846153846153,2166.6666666666665,2243.3333333333335,1,1,0,1,3,Very High Risk
HH00110,Uttar Pradesh,Lucknow,Semi-Urban,4,54,Below Secondary,Salaried,48500.0,3010,3230.0,700,1380,1040.0,920,500,480,320,101000,1480,-1900.0,0,Home,0.0,Yes,Two_Wheeler,High,28,11580.0,-3.917525773195876,3.0515463917525776,23.876288659793815,12125.0,2895.0,0,1,0,1,2,High Risk
HH00111,Maharashtra,Mumbai,Semi-Urban,2,51,Graduate,Salaried,28300.0,4180,5110.0,2460,60,1000.0,1470,1920,660,1000,129000,1660,6750.0,1720,Home,18.0,Yes,Car,Very Low,85,17860.0,23.851590106007066,5.865724381625442,63.109540636042404,14150.0,8930.0,0,0,0,0,0,Low Risk
HH00112,Telangana,Nizamabad,Urban,3,48,Secondary,Self-Employed,40700.0,5860,5850.0,2560,3500,2610.0,2530,2820,1300,1680,0,0,8440.0,3480,Education,18.0,Yes,Two_Wheeler,Very Low,87,28710.0,20.737100737100736,0.0,70.54054054054055,13566.666666666666,9570.0,0,0,0,0,0,Low Risk
HH00113,Karnataka,Mangaluru,Rural,6,30,Secondary,Government,34100.0,3500,9450.0,3690,2860,950.0,3130,1990,520,1680,0,0,3720.0,1070,Emergency_Fund,6.8,Yes,Two_Wheeler,Low,71,27770.0,10.909090909090908,0.0,81.43695014662757,5683.333333333333,4628.333333333333,0,0,0,0,0,Low Risk
HH00114,Kerala,Thiruvananthapuram,Semi-Urban,6,54,Postgraduate,Salaried,95700.0,26320,16480.0,6940,7410,4020.0,7300,4470,3460,3230,0,0,10650.0,3090,Retirement,3.4,Yes,Two_Wheeler,Low,65,79630.0,11.128526645768025,0.0,83.20794148380355,15950.0,13271.666666666666,0,0,0,0,0,Low Risk
HH00115,Telangana,Nizamabad,Semi-Urban,5,47,Diploma,Retired,38400.0,10180,8640.0,3590,1860,2960.0,1880,1980,1440,1330,0,0,2420.0,1010,Emergency_Fund,6.0,Yes,Two_Wheeler,Medium,64,33860.0,6.302083333333333,0.0,88.17708333333333,7680.0,6772.0,0,1,0,0,1,Moderate Risk
HH00116,Rajasthan,Jodhpur,Urban,4,50,Graduate,Salaried,25300.0,6390,5160.0,2260,3220,1680.0,2050,960,730,1100,0,0,800.0,150,Emergency_Fund,5.1,Yes,Two_Wheeler,Medium,58,23550.0,3.1620553359683794,0.0,93.08300395256917,6325.0,5887.5,0,1,0,0,1,Moderate Risk
HH00117,Gujarat,Surat,Urban,4,47,Graduate,Government,145100.0,47570,27690.0,9800,9480,9890.0,7370,11690,5440,6060,0,0,8500.0,1610,Business,4.1,Yes,Two_Wheeler,Medium,58,134990.0,5.85802894555479,0.0,93.03239145416954,36275.0,33747.5,0,1,0,0,1,Moderate Risk
HH00118,West Bengal,Kolkata,Urban,3,48,Diploma,Salaried,52700.0,4040,8400.0,3320,2910,3910.0,3640,4010,1160,2500,0,0,12360.0,5220,Emergency_Fund,18.0,Yes,Car,Very Low,91,33890.0,23.453510436432637,0.0,64.30740037950665,17566.666666666668,11296.666666666666,0,0,0,0,0,Low Risk
HH00119,Maharashtra,Pune,Urban,5,56,Secondary,Retired,34400.0,7920,5790.0,3970,4010,2090.0,2540,2280,1430,990,0,0,2810.0,1180,Home,5.5,Yes,Two_Wheeler,Medium,63,31020.0,8.16860465116279,0.0,90.17441860465117,6880.0,6204.0,0,1,0,0,1,Moderate Risk
HH00120,Kerala,Kochi,Semi-Urban,3,40,Postgraduate,Salaried,65900.0,3610,9290.0,4500,3550,3870.0,4770,2980,2630,3010,626000,8960,14820.0,4330,Emergency_Fund,18.0,Yes,Two_Wheeler,Low,79,38210.0,22.488619119878603,13.596358118361154,57.98179059180577,21966.666666666668,12736.666666666666,0,0,0,0,0,Low Risk
HH00121,Kerala,Kozhikode,Urban,6,48,Graduate,Salaried,44000.0,12940,7290.0,3980,5120,2730.0,2180,1820,1300,2170,341000,6070,-1000.0,0,Emergency_Fund,0.0,Unknown,Car,High,36,39530.0,-2.272727272727273,13.795454545454543,89.8409090909091,7333.333333333333,6588.333333333333,0,1,0,1,2,High Risk
HH00122,Kerala,Thiruvananthapuram,Urban,5,37,Postgraduate,Salaried,99200.0,18140,18600.0,6590,12230,6030.0,7710,6560,3260,1530,562000,9890,4810.0,1130,Home,5.4,Yes,Car,Medium,54,80650.0,4.848790322580645,9.96975806451613,81.30040322580645,19840.0,16130.0,0,1,0,0,1,Moderate Risk
HH00123,Andhra Pradesh,Guntur,Urban,4,49,Graduate,Salaried,26000.0,1730,3360.0,2490,1710,940.0,1740,980,1150,620,0,0,5240.0,880,Home,18.0,Yes,Two_Wheeler,Very Low,94,14720.0,20.153846153846153,0.0,56.61538461538461,6500.0,3680.0,0,0,0,0,0,Low Risk
HH00124,Maharashtra,Nagpur,Urban,5,46,Graduate,Salaried,126000.0,20080,22870.0,8180,6310,3550.0,10700,8190,5540,6270,0,0,23210.0,4960,Unknown,14.7,Yes,Unknown,Very Low,84,91690.0,18.42063492063492,0.0,72.76984126984128,25200.0,18338.0,0,0,0,0,0,Low Risk
HH00125,Andhra Pradesh,Tirupati,Urban,3,38,Graduate,Salaried,72500.0,9920,10440.0,5610,5570,3270.0,6400,2210,2520,2330,834000,21590,1420.0,550,Emergency_Fund,1.5,No,Car,High,32,48270.0,1.9586206896551723,29.779310344827586,66.57931034482759,24166.666666666668,16090.0,0,1,1,1,3,Very High Risk
HH00126,Maharashtra,Nagpur,Urban,2,45,Below Secondary,Self-Employed,52900.0,16610,9700.0,2800,1830,3980.0,3370,3580,1380,1660,204000,3370,2090.0,1000,Unknown,8.8,Yes,Two_Wheeler,Medium,61,44910.0,3.9508506616257084,6.370510396975424,84.89603024574669,26450.0,22455.0,0,1,0,0,1,Moderate Risk
HH00127,Tamil Nadu,Madurai,Urban,3,39,Postgraduate,Self-Employed,104600.0,16730,16280.0,6410,10300,6270.0,7420,4960,1640,2800,942000,25150,5640.0,1050,Home,11.0,Yes,Car,Medium,52,72810.0,5.3919694072657744,24.043977055449332,69.60803059273422,34866.666666666664,24270.0,0,1,1,0,2,High Risk
HH00128,Telangana,Nizamabad,Urban,3,41,Graduate,Self-Employed,57500.0,11050,10150.0,3440,7470,2610.0,4440,4380,2500,1080,659000,10570,-100.0,0,Education,0.0,Yes,Car,High,34,47120.0,-0.17391304347826086,18.382608695652173,81.94782608695652,19166.666666666668,15706.666666666666,0,1,0,1,2,High Risk
HH00129,Andhra Pradesh,Visakhapatnam,Urban,3,47,Graduate,Salaried,121900.0,8770,20050.0,7170,11200,5540.0,10650,6860,4430,5590,0,0,28320.0,8970,Business,18.0,Yes,Two_Wheeler,Very Low,90,80260.0,23.232157506152586,0.0,65.8408531583265,40633.333333333336,26753.333333333332,0,0,0,0,0,Low Risk
HH00130,Kerala,Thiruvananthapuram,Rural,5,46,Postgraduate,Salaried,37200.0,2740,7590.0,3300,2360,2150.0,2420,1580,520,820,0,0,7670.0,1360,Retirement,18.0,Yes,Two_Wheeler,Very Low,91,23480.0,20.618279569892472,0.0,63.11827956989248,7440.0,4696.0,0,0,0,0,0,Low Risk
HH00131,Telangana,Nizamabad,Rural,5,27,Secondary,Unemployed,10000.0,1330,2500.0,2550,1000,770.0,760,500,250,360,46000,1190,-720.0,0,Home,0.0,Yes,Two_Wheeler_and_Car,High,34,10020.0,-7.199999999999999,11.899999999999999,100.2,2000.0,2004.0,1,1,0,1,3,Very High Risk
HH00132,Uttar Pradesh,Varanasi,Urban,4,47,Secondary,Salaried,54600.0,8010,10880.0,4240,2680,2250.0,4760,4860,1250,1690,0,0,10980.0,3410,Business,18.0,Yes,Two_Wheeler,Very Low,84,40620.0,20.10989010989011,0.0,74.3956043956044,13650.0,10155.0,0,0,0,0,0,Low Risk
HH00133,Kerala,Thiruvananthapuram,Urban,8,41,Secondary,Daily Wage,14800.0,1370,4270.0,2340,1050,710.0,1050,1040,330,660,0,0,1250.0,190,Home,18.0,Yes,Two_Wheeler,Low,72,12820.0,8.445945945945946,0.0,86.62162162162163,1850.0,1602.5,0,1,0,0,1,Moderate Risk
HH00134,Tamil Nadu,Chennai,Semi-Urban,6,40,Graduate,Salaried,41500.0,3950,10200.0,3640,5460,3310.0,2310,3360,1290,1070,306000,8510,-1050.0,0,Education,0.0,Yes,Two_Wheeler_and_Car,High,31,34590.0,-2.5301204819277108,20.50602409638554,83.34939759036143,6916.666666666667,5765.0,0,1,1,1,3,Very High Risk
HH00135,Kerala,Kochi,Rural,2,34,Graduate,Salaried,52300.0,4470,7060.0,3950,70,2870.0,2990,2500,1520,860,591000,8630,9320.0,4300,Emergency_Fund,18.0,Yes,Car,Low,77,26290.0,17.820267686424472,16.500956022944553,50.26768642447419,26150.0,13145.0,0,0,0,0,0,Low Risk
HH00136,Andhra Pradesh,Tirupati,Urban,4,44,Secondary,Unemployed,23000.0,7120,2820.0,1970,2690,1210.0,1040,1780,430,890,236000,5470,-1650.0,0,Unknown,0.0,Yes,Unknown,High,27,19950.0,-7.173913043478261,23.782608695652176,86.73913043478261,5750.0,4987.5,0,1,1,1,3,Very High Risk
HH00137,Odisha,Cuttack,Urban,6,39,Graduate,Government,71000.0,6110,13760.0,5470,7680,4350.0,6040,5340,1970,1200,264000,6330,7100.0,1750,Retirement,9.1,Yes,Two_Wheeler,Low,68,51920.0,10.0,8.91549295774648,73.12676056338027,11833.333333333334,8653.333333333334,0,0,0,0,0,Low Risk
HH00138,Maharashtra,Nagpur,Semi-Urban,3,55,Diploma,Government,33600.0,5070,5750.0,2800,3810,2740.0,1860,1160,1420,640,206000,5430,1480.0,630,Unknown,9.8,Yes,Car,Medium,57,25250.0,4.404761904761905,16.16071428571429,75.14880952380952,11200.0,8416.666666666666,0,1,0,0,1,Moderate Risk
HH00139,Gujarat,Ahmedabad,Urban,4,28,Graduate,Salaried,56300.0,7700,10810.0,3990,5840,2580.0,3590,3110,1880,2550,0,0,8590.0,2400,Retirement,18.0,Yes,Two_Wheeler,Very Low,82,42050.0,15.257548845470692,0.0,74.68916518650089,14075.0,10512.5,0,0,0,0,0,Low Risk
HH00140,Andhra Pradesh,Vijayawada,Semi-Urban,7,35,Secondary,Daily Wage,17100.0,1760,2720.0,2230,1650,1220.0,1050,1120,660,360,108000,2560,850.0,190,Retirement,4.9,Yes,Car,Medium,52,12770.0,4.970760233918129,14.97076023391813,74.6783625730994,2442.8571428571427,1824.2857142857142,0,1,0,0,1,Moderate Risk
HH00141,Maharashtra,Mumbai,Urban,5,35,Secondary,Unemployed,15400.0,5330,3230.0,2220,690,590.0,760,700,200,440,0,0,590.0,310,Education,7.9,Yes,Car,Medium,63,14160.0,3.831168831168831,0.0,91.94805194805194,3080.0,2832.0,0,1,0,0,1,Moderate Risk
HH00142,Maharashtra,Nagpur,Urban,6,46,Graduate,Salaried,49200.0,13880,9660.0,5360,2460,1440.0,4640,3360,1870,2300,0,0,2140.0,1120,Vehicle,6.6,Yes,Two_Wheeler,Medium,62,44970.0,4.349593495934959,0.0,91.40243902439025,8200.0,7495.0,0,1,0,0,1,Moderate Risk
HH00143,Uttar Pradesh,Lucknow,Semi-Urban,6,55,Secondary,Salaried,26100.0,7190,4870.0,2700,1650,1930.0,1540,1330,980,680,237000,5840,-1680.0,0,Home,0.0,Yes,Car,High,28,22870.0,-6.436781609195402,22.375478927203066,87.62452107279694,4350.0,3811.6666666666665,0,1,1,1,3,Very High Risk
HH00144,Kerala,Kochi,Semi-Urban,3,49,Diploma,Retired,18400.0,4650,3040.0,1490,1740,1060.0,930,1520,610,580,200000,3320,-280.0,0,Emergency_Fund,0.0,No,Car,High,33,15620.0,-1.5217391304347827,18.043478260869566,84.8913043478261,6133.333333333333,5206.666666666667,0,1,0,1,2,High Risk
HH00145,Maharashtra,Mumbai,Urban,5,34,Diploma,Salaried,24000.0,7810,6810.0,2940,1490,1010.0,2000,1830,840,640,104000,1910,-2430.0,0,Home,0.0,Yes,Car,High,35,25370.0,-10.125,7.958333333333334,105.70833333333334,4800.0,5074.0,1,1,0,1,3,Very High Risk
HH00146,Karnataka,Bengaluru,Semi-Urban,5,40,Postgraduate,Salaried,104500.0,14080,21040.0,8190,9060,4250.0,6350,4580,3780,4410,806000,10820,11330.0,5310,Home,12.0,Yes,Two_Wheeler,Low,69,75740.0,10.842105263157894,10.354066985645934,72.47846889952153,20900.0,15148.0,0,0,0,0,0,Low Risk
HH00147,Tamil Nadu,Coimbatore,Rural,3,37,Secondary,Salaried,49900.0,12480,9860.0,3070,4900,2530.0,2660,3800,1220,1260,0,0,4790.0,2200,Education,18.0,Yes,Two_Wheeler,Low,74,41780.0,9.599198396793588,0.0,83.72745490981964,16633.333333333332,13926.666666666666,0,1,0,0,1,Moderate Risk
HH00148,Delhi,New Delhi,Urban,1,49,Secondary,Salaried,28200.0,9840,4550.0,1210,390,1460.0,2180,1600,320,1190,183000,2470,2150.0,980,Retirement,5.9,Yes,Two_Wheeler,Medium,58,22740.0,7.624113475177305,8.75886524822695,80.63829787234043,28200.0,22740.0,0,1,0,0,1,Moderate Risk
HH00149,Maharashtra,Pune,Rural,3,40,Graduate,Self-Employed,67600.0,21040,13860.0,4870,6480,4630.0,5650,3140,2260,3290,206000,5480,-2230.0,0,Vehicle,0.0,Yes,Two_Wheeler,High,38,65220.0,-3.298816568047337,8.106508875739644,96.47928994082841,22533.333333333332,21740.0,0,1,0,1,2,High Risk
HH00150,Andhra Pradesh,Tirupati,Urban,5,31,Secondary,Salaried,51900.0,14560,11200.0,4510,5590,3110.0,2790,2390,630,2250,574000,13920,-4190.0,0,Education,0.0,Yes,Unknown,High,25,47030.0,-8.073217726396917,26.820809248554912,90.61657032755298,10380.0,9406.0,0,1,1,1,3,Very High Risk
HH00151,Rajasthan,Jodhpur,Urban,5,49,Graduate,Salaried,35600.0,9510,4630.0,2720,3040,2530.0,1850,1500,1180,1390,0,0,4150.0,1980,Home,17.3,Yes,Unknown,Low,77,28350.0,11.657303370786517,0.0,79.63483146067416,7120.0,5670.0,0,0,0,0,0,Low Risk
HH00152,Uttar Pradesh,Noida,Semi-Urban,6,55,Graduate,Salaried,32900.0,10220,7740.0,3160,4350,2570.0,2510,2840,1250,760,0,0,-1900.0,0,Emergency_Fund,0.0,Yes,Car,Medium,42,35400.0,-5.775075987841945,0.0,107.59878419452889,5483.333333333333,5900.0,1,1,0,0,2,High Risk
HH00153,Telangana,Hyderabad,Urban,3,42,Below Secondary,Self-Employed,41300.0,13310,7360.0,2440,4810,1550.0,1960,3300,1530,1930,0,0,2050.0,650,Education,8.3,Yes,Unknown,Medium,64,38190.0,4.963680387409201,0.0,92.46973365617434,13766.666666666666,12730.0,0,1,0,0,1,Moderate Risk
HH00154,Delhi,New Delhi,Rural,5,45,Postgraduate,Government,82100.0,18790,16530.0,5580,6940,5800.0,4220,2500,2490,3780,973000,18110,-2080.0,0,Retirement,0.0,Yes,Two_Wheeler,High,30,66630.0,-2.533495736906212,22.0584652862363,81.15712545676004,16420.0,13326.0,0,1,1,1,3,Very High Risk
HH00155,Andhra Pradesh,Vijayawada,Urban,1,30,Graduate,Government,96100.0,26530,11400.0,5390,950,3630.0,5290,3070,3890,1710,0,0,16610.0,5440,Education,14.5,Yes,Unknown,Very Low,88,61860.0,17.284079084287203,0.0,64.37044745057233,96100.0,61860.0,0,0,0,0,0,Low Risk
HH00156,West Bengal,Siliguri,Urban,7,25,Graduate,Salaried,51100.0,3830,8740.0,5040,5670,2890.0,2670,1830,2090,2170,0,0,7380.0,3850,Home,18.0,Yes,Car,Very Low,85,34930.0,14.442270058708415,0.0,68.35616438356165,7300.0,4990.0,0,0,0,0,0,Low Risk
HH00157,Karnataka,Mysuru,Urban,4,27,Postgraduate,Self-Employed,101200.0,10290,17870.0,7180,8570,3870.0,6930,3560,2120,4610,771000,13330,15980.0,5100,Home,18.0,Yes,Two_Wheeler,Low,72,65000.0,15.790513833992096,13.17193675889328,64.2292490118577,25300.0,16250.0,0,0,0,0,0,Low Risk
HH00158,West Bengal,Kolkata,Semi-Urban,5,44,Postgraduate,Retired,37600.0,2700,4510.0,3270,2350,2010.0,2960,3160,1390,1410,0,0,11320.0,5300,Unknown,18.0,Yes,Two_Wheeler,Very Low,95,23760.0,30.106382978723406,0.0,63.191489361702125,7520.0,4752.0,0,0,0,0,0,Low Risk
HH00159,Gujarat,Vadodara,Semi-Urban,3,41,Secondary,Self-Employed,31500.0,8050,6280.0,3230,3150,1460.0,2180,1010,690,480,0,0,2360.0,1250,Unknown,13.1,Yes,Two_Wheeler,Low,72,26530.0,7.492063492063491,0.0,84.22222222222221,10500.0,8843.333333333334,0,1,0,0,1,Moderate Risk
HH00160,Gujarat,Vadodara,Urban,2,49,Graduate,Retired,68700.0,5130,10800.0,4760,2790,3680.0,6330,5180,2860,3320,823000,22900,790.0,380,Retirement,2.6,Yes,Two_Wheeler,High,30,44850.0,1.1499272197962156,33.33333333333333,65.28384279475983,34350.0,22425.0,0,1,1,1,3,Very High Risk
